chrom,gene_chr_start,gene_chr_end,gene_name,gene_standard_name
11,189124,191442,YKL134C,OCT1
11,193574,194866,YKL132C,RMA1
11,194478,194999,YKL131W,RMA1
11,195288,196028,YKL130C,SHE2
11,196349,200167,YKL129C,MYO3
11,200884,201771,YKL128C,PMU1
11,203541,205253,YKL127W,PGM1
11,205707,207749,YKL126W,YPK1
11,208247,210130,YKL125W,RRN3
11,210593,212332,YKL124W,SSH4
11,212495,212998,YKL122C,SRP21
11,214142,216700,YKL121W,DGR2
11,217344,218318,YKL120W,OAC1
11,218570,219217,YKL119C,VPH2
11,219126,219437,YKL118W,VPH2
11,220324,220974,YKL117W,SBA1
11,221344,222900,YKL116C,PRR1
11,222893,223285,YKL115C,APN1
11,223352,224455,YKL114C,APN1
11,224727,225875,YKL113C,RAD27
11,226570,228765,YKL112W,ABF1
11,228464,228799,YKL111C,KTI12
11,228939,229880,YKL110C,KTI12
11,232227,233891,YKL109W,HAP4
11,234426,235787,YKL108W,SLD2
11,236141,237070,YKL107W,YKL107W
11,237147,237266,YKL106C-A,YKL106C-A
11,237536,238891,YKL106W,AAT1
11,239185,242583,YKL105C,SEG2
11,243220,245373,YKL104C,GFA1
11,246138,247682,YKL103C,APE1
11,248062,248367,YKL102C,YKL102C
11,248920,253476,YKL101W,HSL1
11,253697,255460,YKL100C,YPF1
11,255720,256472,YKL099C,UTP11
11,256770,257843,YKL098W,MTC2
11,258503,258913,YKL097C,YKL097C
11,259253,259531,YKL096W-A,CWP2
11,261132,261851,YKL096W,CWP1
11,262277,263113,YKL095W,YJU2
11,263349,264290,YKL094W,YJU3
11,264789,265808,YKL093W,MBR1
11,266145,269459,YKL092C,BUD2
11,269718,270650,YKL091C,YKL091C
11,271878,273209,YKL090W,CUE2
11,273394,275043,YKL089W,MIF2
11,275283,276998,YKL088W,CAB3
11,277189,277863,YKL087C,CYT2
11,278281,278664,YKL086W,SRX1
11,279123,280127,YKL085W,MDH1
11,280921,281535,YKL083W,RRP14
11,281025,282329,YKL082C,RRP14
11,285030,286208,YKL080W,VMA5
11,286603,288573,YKL079W,SMY1
11,288845,291052,YKL078W,DHR2
11,291453,292631,YKL077W,PSG1
11,294610,296193,YKL074C,MUD2
11,296430,299075,YKL073W,LHS1
11,299582,301882,YKL072W,STB6
11,305114,305884,YKL071W,OSI1
11,306211,306720,YKL070W,YKL070W
11,307285,307827,YKL069W,YKL069W
11,309206,309442,YKL068W-A,YKL068W-A
11,310199,313078,YKL068W,NUP100
11,314812,315273,YKL067W,YNK1
11,315281,315724,YKL066W,YNK1
11,315954,316175,YKL065W-A,DPC7
11,316437,317057,YKL065C,YET1
11,317764,320673,YKL064W,MNR2
11,321015,321518,YKL063C,YKL063C
11,323228,325120,YKL062W,MSN4
11,328118,329443,YKL059C,MPE1
11,330166,330534,YKL058W,TOA2
11,330856,333969,YKL057C,NUP120
11,335321,336157,YKL055C,OAR1
11,336537,338753,YKL054C,DEF1
11,339182,339442,YKL053C-A,MDM35
11,339572,339946,YKL053W,ASK1
11,339668,340546,YKL052C,ASK1
11,341312,342373,YKL051W,SFK1
11,342852,345620,YKL050C,LPX2
11,349463,351013,YKL047W,ANR2
11,351275,352624,YKL046C,DCW1
11,353493,355079,YKL045W,PRI2
11,356322,356642,YKL044W,MMO1
11,356748,357848,YKL043W,PHD1
11,358475,359566,YKL042W,SPC42
11,360143,360817,YKL041W,VPS24
11,362622,364193,YKL039W,PTM1
11,365605,369117,YKL038W,RGT1
11,371829,374105,YKL034W,TUL1
11,374505,375215,YKL033W-A,YKL033W-A
11,375456,378572,YKL033W,TTI1
11,380065,381858,YKL032C,IXR1
11,382072,382485,YKL031W,IXR1
11,382498,383103,YKL030W,MAE1
11,382716,384725,YKL029C,MAE1
11,385758,387206,YKL028W,TFA1
11,387562,388905,YKL027W,TCD2
11,389380,389883,YKL026C,GPX1
11,390240,392279,YKL025C,PAN3
11,392526,393140,YKL024C,URA6
11,393146,393373,YKL023C-A,MIN9
11,393721,394554,YKL023W,SKA1
11,394726,397248,YKL022C,CDC16
11,397344,398750,YKL021C,MAK11
11,398832,402080,YKL020C,SPT23
11,402568,403518,YKL019W,RAM2
11,403580,403879,YKL018C-A,MCO12
11,404102,405091,YKL018W,SWD2
11,405190,407241,YKL017C,HCS1
11,407465,407989,YKL016C,ATP7
11,408544,411483,YKL015W,PUT3
11,411619,416913,YKL014C,URB1
11,417508,418023,YKL013C,ARC19
11,418310,420061,YKL012W,PRP40
11,420155,421216,YKL011C,CCE1
11,421424,425875,YKL010C,UFD4
11,426242,426952,YKL009W,MRT4
11,427295,428551,YKL008C,LAC1
11,429302,430108,YKL007W,CAP1
11,430198,430632,YKL006C-A,SFT1
11,431906,432720,YKL006W,RPL14A
11,433093,434877,YKL005C,BYE1
11,435580,436785,YKL004W,AUR1
11,437778,438544,YKL002W,DID4
11,438777,439385,YKL001C,MET14
11,440608,442722,YKR001C,VPS1
11,443232,444938,YKR002W,PAP1
11,445381,446727,YKR003W,OSH6
11,446799,448036,YKR004C,ECM9
11,448521,450167,YKR005C,YKR005C
11,452201,454078,YKR008W,RSC4
11,454352,457054,YKR009C,FOX2
11,458924,461239,YKR010C,TOF2
11,463739,464116,YKR012C,PRY2
11,465367,466071,YKR014C,YPT52
11,466961,468667,YKR015C,YKR015C
11,469717,471339,YKR016W,MIC60
11,471694,473349,YKR017C,HEL1
11,473723,475900,YKR018C,YKR018C
11,476216,478063,YKR019C,IRS4
11,478338,478832,YKR020W,VPS51
11,479234,481981,YKR021W,ALY1
11,482171,483139,YKR022C,NTR2
11,483419,485011,YKR023W,RQT4
11,485144,487372,YKR024C,DBP7
11,487770,488618,YKR025W,RPC37
11,488738,489655,YKR026C,GCN3
11,491364,493661,YKR027W,BCH2
11,494257,497358,YKR028W,SAP190
11,497578,499833,YKR029C,SET3
11,500282,501103,YKR030W,GMH1
11,501344,506395,YKR031C,SPO14
11,506517,506831,YKR032W,YKR032W
11,506879,507304,YKR033C,DAL80
11,506898,507707,YKR034W,DAL80
11,507920,508561,YKR035C,DID2
11,508702,510633,YKR036C,CAF4
11,510910,511797,YKR037C,SPC34
11,511999,513159,YKR038C,KAE1
11,515063,516871,YKR039W,GAP1
11,518063,518566,YKR040C,YKR041W
11,518198,518950,YKR041W,YKR041W
11,519527,520624,YKR042W,UTH1
11,520897,521712,YKR043C,SHB17
11,522015,523346,YKR044W,UIP5
11,523418,523969,YKR045C,YKR045C
11,524223,525074,YKR046C,PLN1
11,525257,525562,YKR047W,NAP1
11,525387,526640,YKR048C,NAP1
11,526830,527231,YKR049C,FMP46
11,527815,530484,YKR050W,TRK2
11,530946,532202,YKR051W,HFL1
11,532550,533464,YKR052C,MRS4
11,534067,535281,YKR053C,YSR3
11,535647,547925,YKR054C,DYN1
11,548216,549091,YKR055W,RHO4
11,549448,551367,YKR056W,TRM2
11,551657,552242,YKR057W,RPS21A
11,552770,554620,YKR058W,GLG1
11,556518,557342,YKR060W,UTP30
11,557677,558954,YKR061W,KTR2
11,559666,560652,YKR062W,TFA2
11,560789,562297,YKR063C,LAS1
11,562547,565138,YKR064W,OAF3
11,565299,565892,YKR065C,PAM17
11,566113,567198,YKR066C,CCP1
11,567918,570149,YKR067W,GPT2
11,570328,570909,YKR068C,BET3
11,571612,573393,YKR069W,MET1
11,573574,574632,YKR070W,YKR070W
11,574934,575980,YKR071C,DRE2
11,576435,578123,YKR072C,SIS2
11,578187,578507,YKR073C,YKR073C
11,579209,579676,YKR074W,AIM29
11,579827,580750,YKR075C,YKR075C
11,584952,586709,YKR078W,VPS501
11,586789,589305,YKR079C,TRZ1
11,590395,591357,YKR080W,MTD1
11,591506,592540,YKR081C,RPF2
11,592825,596298,YKR082W,NUP133
11,596421,596822,YKR083C,DAD2
11,597055,598890,YKR084C,HBS1
11,599094,599681,YKR085C,MRPL20
11,599857,603072,YKR086W,PRP16
11,603195,604232,YKR087C,OMA1
11,604405,605418,YKR088C,TVP38
11,605633,608365,YKR089C,TGL4
11,608946,611066,YKR090W,PXL1
11,611525,612265,YKR091W,SRL3
11,612665,613885,YKR092C,SRP40
11,615730,617535,YKR093W,PTR2
11,617996,618750,YKR094C,RPL40B
11,619805,625432,YKR095W,MLP1
11,625864,626205,YKR095W-A,PCC1
11,626793,630380,YKR096W,ESL2
11,631152,632801,YKR097W,PCK1
11,633026,635179,YKR098C,UBP11
11,635851,638286,YKR099W,BAS1
11,638901,639968,YKR100C,SKG1
11,640540,642504,YKR101W,SIR1
11,646356,649865,YKR102W,FLO10
12,14648,16072,YLL063C,AYT1
12,17956,19707,YLL061W,MMP1
12,21138,21839,YLL060C,GTT2
12,22474,22980,YLL059C,GTT2
12,23569,25296,YLL058W,HSU1
12,25756,26994,YLL057C,JLP1
12,27409,28305,YLL056C,YLL056C
12,30109,31704,YLL055W,YCT1
12,32673,35204,YLL054C,YLL054C
12,35912,36361,YLL052C,AQY2
12,37333,39471,YLL051C,FRE6
12,39804,40414,YLL050C,COF1
12,41280,46265,YLL048C,YBT1
12,47859,48629,YLL045C,RPL8B
12,48216,48662,YLL044W,RPL8B
12,49938,51947,YLL043W,FPS1
12,52087,52590,YLL042C,ATG10
12,53131,53931,YLL041C,SDH2
12,54211,63645,YLL040C,VPS13
12,64062,65207,YLL039C,UBI4
12,65775,66518,YLL038C,ENT4
12,66562,66942,YLL037W,ENT4
12,66745,68256,YLL036C,PRP19
12,68580,70478,YLL035W,GRC3
12,70633,73146,YLL034C,RIX7
12,73409,74101,YLL033W,IRC19
12,74270,76747,YLL032C,YLL032C
12,77152,80205,YLL031C,GPI13
12,80356,80697,YLL030C,RRT7
12,81461,83710,YLL029W,FRA1
12,84804,86564,YLL028W,TPO1
12,87403,88155,YLL027W,ISA1
12,88623,91349,YLL026W,HSP104
12,94747,95121,YLL025W,PAU17
12,95566,97485,YLL024C,SSA2
12,97997,98836,YLL023C,POM33
12,99044,100201,YLL022C,HIF1
12,100947,105347,YLL021W,SPA2
12,105686,107899,YLL019C,KNS1
12,108676,108972,YLL018C-A,COX19
12,109902,111575,YLL018C,DPS1
12,116432,121111,YLL015W,BPT1
12,121322,121648,YLL014W,EMC6
12,122075,124714,YLL013C,PUF3
12,125534,127255,YLL012W,YEH1
12,127523,128992,YLL011W,SOF1
12,129330,130613,YLL010C,PSR1
12,131205,131414,YLL009C,COX17
12,131729,133987,YLL008W,DRS1
12,134302,136299,YLL007C,LMO1
12,136345,136521,YLL006W-A,YLL006W-A
12,137940,140546,YLL005C,SPO75
12,141073,142923,YLL004W,ORC3
12,143201,146041,YLL003W,SFI1
12,147890,150163,YLL001W,DNM1
12,151389,153977,YLR001C,YLR001C
12,154343,156334,YLR002C,NOC3
12,157934,159505,YLR004C,THI73
12,160049,161434,YLR005W,SSL1
12,161755,163893,YLR006C,SSK1
12,164392,165402,YLR007W,NSE1
12,167320,167802,YLR010C,TEN1
12,169982,170281,YLR012C,YLR012C
12,172268,174982,YLR014C,PPR1
12,177608,178621,YLR017W,MEU1
12,178707,179606,YLR018C,POM34
12,180288,181481,YLR019W,PSR2
12,181789,183405,YLR020C,YEH2
12,183623,184162,YLR021W,IRC25
12,184174,184926,YLR022C,SDO1
12,185498,187129,YLR023C,IZH3
12,187663,193281,YLR024C,UBR2
12,194452,195174,YLR025W,SNF7
12,195450,196472,YLR026C,SED5
12,196829,198085,YLR027C,AAT2
12,199540,201315,YLR028C,ADE16
12,203290,204081,YLR030W,YLR030W
12,204991,208500,YLR032W,RAD5
12,210512,211933,YLR034C,SMF3
12,212369,214456,YLR035C,MLH2
12,221521,222132,YLR036C,YLR036C
12,222685,223059,YLR037C,PAU23
12,224921,225172,YLR038C,COX12
12,225426,228596,YLR039C,RIC1
12,228908,229582,YLR040C,AFB1
12,231702,232013,YLR043C,TRX1
12,232390,234081,YLR044C,PDC1
12,235037,237703,YLR045C,STU2
12,238001,238813,YLR046C,YLR046C
12,239347,241407,YLR047C,FRE8
12,242232,243349,YLR048W,RPS0B
12,243886,245172,YLR049C,MLO50
12,245587,246072,YLR050C,EMA19
12,246324,246977,YLR051C,FCF2
12,247201,247953,YLR052W,IES3
12,248100,248426,YLR053C,NRS1
12,248717,250978,YLR054C,OSW2
12,251272,253080,YLR055C,SPT8
12,253861,254958,YLR056W,ERG3
12,255306,257855,YLR057W,MNL2
12,257992,259401,YLR058C,SHM2
12,259738,260547,YLR059C,REX2
12,260979,262766,YLR060W,FRS1
12,263194,263948,YLR061W,RPL22A
12,264157,265254,YLR063W,BMT6
12,265456,266277,YLR064W,PER33
12,266373,266918,YLR065C,SND2
12,267169,267723,YLR066W,SPC3
12,267813,270710,YLR067C,PET309
12,271008,271463,YLR068W,FYV7
12,271630,273915,YLR069C,MEF1
12,274141,275211,YLR070C,XYL2
12,275378,278626,YLR071C,RGR1
12,278862,280943,YLR072W,LAM6
12,281019,281621,YLR073C,RFU1
12,281956,282456,YLR074C,BUD20
12,282927,283592,YLR075W,RPL10
12,283185,283607,YLR076C,RPL10
12,283872,285623,YLR077W,FMP25
12,285736,286559,YLR078C,BOS1
12,286820,287674,YLR079W,SIC1
12,287916,289250,YLR080W,EMP46
12,290212,291936,YLR081W,GAL2
12,292394,293572,YLR082C,SRL2
12,294091,296094,YLR083C,EMP70
12,296589,300251,YLR084C,RAX2
12,300673,301989,YLR085C,ARP6
12,302243,306499,YLR086W,SMC4
12,306855,315731,YLR087C,CSF1
12,316107,317951,YLR088W,GAA1
12,318237,320015,YLR089C,ALT1
12,320701,322080,YLR090W,XDJ1
12,322297,323178,YLR091W,GEP5
12,323544,326225,YLR092W,SUL2
12,326513,327415,YLR093C,NYV1
12,327730,329238,YLR094C,GIS3
12,329677,332115,YLR095C,IOC2
12,332590,336033,YLR096W,KIN2
12,336231,337265,YLR097C,HRT3
12,337527,339473,YLR098C,CHA4
12,339744,340928,YLR099C,ICT1
12,341325,341588,YLR099W-A,MIM2
12,341810,342853,YLR100W,ERG27
12,343989,345941,YLR103C,CDC45
12,347047,348180,YLR105C,SEN2
12,349006,363738,YLR106C,REA1
12,364116,365330,YLR107W,REX3
12,366667,368124,YLR108C,YLR108C
12,368781,369311,YLR109W,AHP1
12,369697,370098,YLR110C,CCW12
12,370391,370723,YLR111W,YLR111W
12,370791,371210,YLR112W,YLR112W
12,371620,372927,YLR113W,HOG1
12,377985,380564,YLR115W,CFT2
12,380822,382252,YLR116W,MSL5
12,382471,384534,YLR117C,CLF1
12,384725,385408,YLR118C,TML25
12,385534,386175,YLR119W,SRN2
12,386511,388220,YLR120C,YPS1
12,388672,388773,YLR120W-A,YPS3
12,388744,390270,YLR121C,YPS3
12,391600,391944,YLR124W,YLR122C
12,395758,398319,YLR127C,APC2
12,399657,402488,YLR129W,DIP2
12,404510,406822,YLR131C,ACE2
12,407283,408155,YLR132C,USB1
12,408445,410193,YLR133W,CKI1
12,410723,412414,YLR134W,PDC5
12,413281,415527,YLR135W,SLX4
12,415801,416658,YLR136C,TIS11
12,417006,418109,YLR137W,RKM5
12,418437,421394,YLR138W,NHA1
12,423474,423800,YLR140W,RRN5
12,423683,424774,YLR141W,RRN5
12,425186,426616,YLR142W,PUT1
12,429677,432016,YLR144C,ACF2
12,433870,434058,YLR146W-A,YLR146W-A
12,437631,439823,YLR149C,GID11
12,441715,442737,YLR151C,PCD1
12,442958,444688,YLR152C,YLR152C
12,445524,447575,YLR153C,ACS2
12,462522,462671,YLR154C-G,YLR154C-G
12,495429,498044,YLR166C,SEC10
12,498947,499405,YLR167W,RPS31
12,499578,500270,YLR168C,UPS2
12,500335,500688,YLR169W,APS1
12,500579,501049,YLR170C,APS1
12,500733,501122,YLR171W,APS1
12,501260,502162,YLR172C,DPH5
12,502421,504247,YLR173W,TAG1
12,504591,505829,YLR174W,IDP2
12,506134,507585,YLR175W,CBF5
12,507797,510232,YLR176C,RFX1
12,511054,512940,YLR177W,YLR177W
12,513162,513821,YLR178C,TFS1
12,514108,514713,YLR179C,YLR179C
12,515262,516410,YLR180W,SAM1
12,516678,517670,YLR181C,VTA1
12,517940,520351,YLR182W,SWI6
12,520543,522012,YLR183C,TOS4
12,522663,523288,YLR185W,RPL37A
12,524865,527945,YLR187W,SKG3
12,528300,530387,YLR188W,MDL1
12,530797,534393,YLR189C,ATG26
12,535214,536689,YLR190W,MMR1
12,537272,538432,YLR191W,PEX13
12,541937,543304,YLR195C,NMT1
12,543968,545698,YLR196W,PWP1
12,546097,547611,YLR197W,NOP56
12,547853,548769,YLR199C,PBA1
12,549012,549356,YLR200W,YKE2
12,550194,550636,YLR202C,COQ9
12,552724,553677,YLR205C,HMX1
12,554578,556419,YLR206W,ENT2
12,556788,559289,YLR207W,HRD3
12,559551,560444,YLR208W,SEC13
12,560797,561732,YLR209C,PNP1
12,562008,563390,YLR210W,CLB4
12,566654,567922,YLR213C,CRR1
12,568567,570627,YLR214W,FRE1
12,570776,571858,YLR215C,CDC123
12,572096,573211,YLR216C,CPR6
12,574151,576337,YLR219W,MSC3
12,578362,579024,YLR221C,RSA3
12,582233,585490,YLR223C,IFH1
12,586464,587573,YLR224W,UCC1
12,587695,588918,YLR225C,YLR225C
12,590562,592043,YLR227C,ADY4
12,600019,602463,YLR228C,ECM22
12,604212,604787,YLR229C,CDC42
12,604574,604879,YLR230W,CDC42
12,605758,607119,YLR231C,BNA5
12,606830,607177,YLR232W,BNA5
12,607425,609524,YLR233C,EST1
12,609783,611753,YLR234W,TOP3
12,611532,611930,YLR235C,YLR236C
12,611794,612117,YLR236C,YLR236C
12,612367,614163,YLR237W,THI7
12,614755,616191,YLR238W,FAR10
12,616332,617318,YLR239C,LIP2
12,617533,620160,YLR240W,VPS34
12,620473,622821,YLR241W,CSC1
12,622918,623883,YLR242C,ARV1
12,624203,625021,YLR243W,GPN3
12,626502,626930,YLR245C,CDD1
12,627118,628197,YLR246W,ERF2
12,628684,633354,YLR247C,IRC20
12,634252,636084,YLR248W,RCK2
12,636780,639914,YLR249W,YEF3
12,640317,641021,YLR250W,SSP120
12,641464,642057,YLR251W,SYM1
12,641957,642262,YLR252W,SYM1
12,642627,644336,YLR253W,CQD2
12,644404,644973,YLR254C,NDL1
12,645600,645953,YLR255C,YLR255C
12,646415,650923,YLR256W,HAP1
12,658826,659791,YLR257W,YLR257W
12,660716,662833,YLR258W,GSY2
12,663284,665002,YLR259C,HSP60
12,665844,667907,YLR260W,LCB5
12,668237,668563,YLR261C,VPS63
12,668244,668891,YLR262C,YPT6
12,669468,669662,YLR262C-A,TMA7
12,670340,672823,YLR263W,RED1
12,673131,673334,YLR264W,RPS28B
12,673828,673944,YLR264C-A,YLR264C-A
12,674427,675455,YLR265C,NEJ1
12,675619,677724,YLR266C,PDR8
12,678212,679924,YLR267W,BOP2
12,680200,680844,YLR268W,SEC22
12,680866,681216,YLR269C,SEC22
12,681186,682238,YLR270W,DCS1
12,682737,683561,YLR271W,CMG1
12,683672,687202,YLR272C,YCS4
12,689083,691029,YLR273C,PIG1
12,691555,693882,YLR274W,MCM5
12,694378,694800,YLR275W,SMD2
12,695046,696830,YLR276C,DBP9
12,697156,699495,YLR277C,YSH1
12,699999,704024,YLR278C,YLR278C
12,704309,704698,YLR279W,RSO55
12,704483,704833,YLR280C,RSO55
12,704493,704960,YLR281C,RSO55
12,705071,705412,YLR282C,PUT7
12,705186,706130,YLR283W,PUT7
12,706198,707040,YLR284C,ECI1
12,707360,708145,YLR285W,NNT1
12,708168,708338,YLR285C-A,YLR285C-A
12,708448,710136,YLR286C,CTS1
12,710991,712058,YLR287C,YLR287C
12,712537,713158,YLR287C-A,RPS30A
12,713480,714904,YLR288C,MEC3
12,715089,717026,YLR289W,GUF1
12,717145,717978,YLR290C,COQ11
12,718317,719462,YLR291C,GCD7
12,719789,720370,YLR292C,SEC72
12,720771,721430,YLR293C,GSP1
12,721701,722030,YLR294C,ATP14
12,721999,722373,YLR295C,ATP14
12,722978,723304,YLR296W,YLR296W
12,724044,724433,YLR297W,YLR297W
12,724721,725416,YLR298C,YHC1
12,726069,728051,YLR299W,ECM38
12,728955,730301,YLR300W,EXG1
12,730825,731559,YLR301W,HRI1
12,732191,732553,YLR302C,YLR302C
12,732542,733876,YLR303W,MET17
12,735212,737548,YLR304C,ACO1
12,738161,743863,YLR305C,STT4
12,744151,744851,YLR306W,UBC12
12,745620,746525,YLR307W,CDA1
12,746848,747111,YLR307C-A,DPA10
12,747937,748875,YLR308W,CDA2
12,749034,751769,YLR309C,IMH1
12,752224,756993,YLR310C,CDC25
12,757265,757612,YLR311C,ATG39
12,757637,758833,YLR312C,ATG39
12,759480,760241,YLR312W-A,MRPL15
12,760750,762342,YLR313C,SPH1
12,762575,764137,YLR314C,CDC3
12,764808,765269,YLR315W,NKP2
12,765266,766358,YLR316C,TAD3
12,766542,769196,YLR318W,EST2
12,769318,771684,YLR319C,BUD6
12,771940,776304,YLR320W,MMS22
12,776584,777864,YLR321C,SFH1
12,777628,777942,YLR322W,SFH1
12,778173,778952,YLR323C,CWC24
12,779215,780786,YLR324W,PEX30
12,781143,781379,YLR325C,RPL38
12,782174,782896,YLR326W,YLR326W
12,783127,783387,YLR327C,TMA10
12,784913,786118,YLR328W,NMA1
12,786442,787333,YLR329W,REC102
12,787664,789679,YLR330W,CHS5
12,790669,791046,YLR331C,JIP3
12,790676,791806,YLR332W,MID2
12,795573,796335,YLR333C,RPS25B
12,796698,797078,YLR334C,YNCL0044W
12,797430,799592,YLR335W,NUP2
12,799697,802396,YLR336C,SGD1
12,802653,805106,YLR337C,VRP1
12,804346,805203,YLR338W,VRP1
12,805784,806335,YLR339C,RPP0
12,805887,806825,YLR340W,RPP0
12,807385,808818,YLR341W,SPO77
12,809997,815627,YLR342W,FKS1
12,815810,815983,YLR342W-A,YLR342W-A
12,816094,817761,YLR343W,GAS2
12,819312,820142,YLR344W,RPL26A
12,820511,822040,YLR345W,YLR345W
12,822287,822592,YLR346C,CIS1
12,823828,826413,YLR347C,KAP95
12,826977,827873,YLR348C,DIC1
12,827521,828027,YLR349W,DIC1
12,828730,829380,YLR350W,ORM2
12,829489,830364,YLR351C,NIT3
12,831116,833539,YLR352W,LUG1
12,834352,836163,YLR353W,BUD8
12,836350,837357,YLR354C,TAL1
12,838066,839253,YLR355C,ILV5
12,840321,840914,YLR356W,ATG33
12,841331,844000,YLR357W,RSC2
12,843487,844050,YLR358C,YLR358C
12,844282,845730,YLR359W,ADE13
12,846103,847422,YLR360W,VPS38
12,847388,849124,YLR361C,DCR2
12,849383,849679,YLR361C-A,YLR361C-A
12,849866,852019,YLR362W,STE11
12,852495,853151,YLR363C,NMD4
12,854062,854391,YLR364W,GRX8
12,855199,855531,YLR365W,YLR365W
12,855523,855645,YLR364C-A,YLR365W
12,855538,855843,YLR366W,YLR365W
12,855878,857317,YLR367W,RPS22B
12,857540,859336,YLR368W,MDM30
12,859552,861525,YLR369W,SSQ1
12,861718,862254,YLR370C,ARC18
12,862714,866784,YLR371W,ROM2
12,867354,868391,YLR372W,ELO3
12,868662,871367,YLR373C,VID22
12,871453,871842,YLR374C,STP3
12,871697,872728,YLR375W,STP3
12,872826,873554,YLR376C,PSY3
12,873746,874792,YLR377C,FBP1
12,875736,877178,YLR378C,SEC61
12,877444,877716,YLR379W-A,YLR379W-A
12,878282,879508,YLR380W,CSR1
12,879723,881924,YLR381W,CTF3
12,882067,884751,YLR382C,NAM2
12,885288,888632,YLR383W,SMC6
12,888851,892900,YLR384C,IKI3
12,892992,893390,YLR385C,SWC7
12,893628,896270,YLR386W,VAC14
12,896374,897672,YLR387C,REH1
12,898158,898821,YLR388W,RPS29A
12,899577,902660,YLR389C,STE23
12,903066,903404,YLR390W,ECM19
12,903724,904440,YLR390W-A,CCW14
12,904749,906305,YLR392C,ART10
12,907079,907918,YLR393W,ATP10
12,907950,909398,YLR394W,CST9
12,909729,909965,YLR395C,COX8
12,910235,912310,YLR396C,VPS33
12,912550,914892,YLR397C,AFG2
12,915156,919019,YLR398C,SKI2
12,919536,921596,YLR399C,BDF1
12,922063,922536,YLR400W,DUS3
12,922442,924448,YLR401C,DUS3
12,924889,925080,YLR402W,DUS3
12,925568,927619,YLR403W,SFP1
12,928743,929600,YLR404W,SEI1
12,929789,930892,YLR405W,DUS4
12,932206,932355,YLR406C-A,YLR406C-A
12,932967,933653,YLR407W,GAG1
12,934414,937233,YLR409C,UTP21
12,937541,940981,YLR410W,VIP1
12,947253,947978,YLR411W,CTR3
12,948368,949192,YLR412W,BER1
12,950267,950473,YLR412C-A,YLR412C-A
12,951156,953183,YLR413W,INA1
12,953353,954144,YLR414C,PUN1
12,954259,954597,YLR415C,YLR415C
12,954491,954889,YLR416C,YLR415C
12,955010,956710,YLR417W,VPS36
12,956914,958095,YLR418C,CDC73
12,958428,962735,YLR419W,YLR419W
12,963785,964879,YLR420W,URA4
12,965090,965560,YLR421C,RPN13
12,965897,971695,YLR422W,DCK1
12,971917,973170,YLR423C,ATG17
12,973395,975521,YLR424W,SPP382
12,982894,986817,YLR425W,TUS1
12,987062,988113,YLR426W,TDA5
12,988428,990440,YLR427W,MAG2
12,990617,990961,YLR428C,CRN1
12,990777,992732,YLR429W,CRN1
12,993434,1000129,YLR430W,SEN1
12,1000342,1001703,YLR431C,ATG23
12,1004347,1006008,YLR433C,CNA1
12,1006025,1006408,YLR434C,TSR2
12,1006378,1006995,YLR435W,TSR2
12,1007421,1011245,YLR436C,ECM30
12,1011622,1012023,YLR437C,DIF1
12,1012459,1012686,YLR437C-A,CAR2
12,1012501,1013775,YLR438W,CAR2
12,1013909,1014178,YLR438C-A,LSM3
12,1014491,1015450,YLR439W,MRPL4
12,1015568,1017697,YLR440C,SEC39
12,1019315,1022251,YLR442C,SIR3
12,1022625,1023971,YLR443W,ECM7
12,1023686,1023988,YLR444C,ECM7
12,1024189,1024837,YLR445W,GMC2
12,1025214,1026515,YLR446W,NGK1
12,1026856,1027893,YLR447C,VMA6
12,1028854,1029768,YLR448W,RPL6B
12,1030834,1032012,YLR449W,FPR4
12,1032627,1035764,YLR450W,HMG2
12,1036093,1038753,YLR451W,LEU3
12,1039270,1041366,YLR452C,SST2
12,1041799,1042986,YLR453C,RIF2
12,1043998,1051884,YLR454W,FMP27
12,1053629,1054543,YLR455W,PDP3
12,1055070,1055684,YLR456W,YLR456W
12,1055812,1056771,YLR457C,NBP1
12,1056455,1056835,YLR458W,NBP1
12,1057334,1058518,YLR459W,GAB1
12,1059757,1060887,YLR460C,YLR460C
13,10198,11295,YML131W,YML131W
13,11483,13174,YML130C,ERO1
13,15135,16676,YML128C,MSC1
13,22048,23683,YML124C,TUB3
13,24037,25800,YML123C,PHO84
13,26038,26418,YML122C,YML122C
13,26930,27862,YML121W,GTR1
13,28266,29807,YML120C,NDI1
13,30611,31684,YML119W,YML119W
13,32334,33851,YML118W,NGL3
13,34243,37647,YML117W,NAB6
13,37472,37774,YML116W-A,ATR1
13,38196,39824,YML116W,ATR1
13,40187,41794,YML115C,VAN1
13,42043,43575,YML114C,TAF8
13,44045,44791,YML113W,DAT1
13,45063,45953,YML112W,CTK3
13,46942,49704,YML111W,BUL2
13,50031,50954,YML110C,COQ5
13,51640,54468,YML109W,ZDS2
13,54793,55110,YML108W,YML108W
13,55265,56269,YML107C,PML39
13,56773,57453,YML106W,URA5
13,57866,58687,YML105C,SEC65
13,58939,62322,YML104C,MDM1
13,62582,67549,YML103C,NUP188
13,68294,69700,YML102W,CAC2
13,70138,70311,YML100W-A,YML100W-A
13,70624,73920,YML100W,TSL1
13,74229,74558,YML099W-A,ARG81
13,74398,77040,YML099C,ARG81
13,77267,77770,YML098W,TAF13
13,78335,79690,YML097C,VPS9
13,79909,81486,YML096W,YML096W
13,81481,82113,YML095C,RAD10
